NUM,EXPECTED,C1M61A_qwerty,# characters,edit distance
1658,第一日就唔洗落嗰度因為第一日圍住自己個嗰啲走廊行㗎嗻,第一日就唔使落嗰度一第日圍住自己個嗰啲走朗行個啫,26,7
1659,行下之後就啊你出得去啦咁,行下之後理出倒去咋噉,12,6
1660,哇出啲啦,嘩出啲啦,4,1
1661,出下都唔係啊你屋企有樓梯㗎呵,出下都唔係理屋企有樓梯個,14,4
1662,行兩級先啊咁啊,行兩吸先呀噉啊,7,3
1663,咁啊做做完咁啊,噉阿做咗噉啊,7,5
1664,星期一咪出得院囉,星期一咪出得院囖,8,1
1665,出院嗰陣時仲因為我哋呢度,出院嗰陣市仲因為我哋哩度,12,2
1666,綁實晒㗎嘛即係傷口喺度㗎嘛,綁實晒歌马啫係傷喺度她马,13,6
1667,啦你一咳咧就記得攬個枕頭,嗱理一咳嘞就記得籃個枕頭噉,12,5
1668,咁先好咳啊唔係爆開呢度,噉先好咳啊咪爆開哩度,11,4
1669,所以我哋臨走好得意㗎嗰間嘢,所以我哋林走好得意啊嗰間嘢,13,2
1670,送咗一個心型嘅畀我哋㗎,送咗一個心形嘅俾我哋啊,11,3
1671,又唔係好多人有㗎不過有都衰㗎,又唔係好多人有個不過有都歲囖,14,3
1672,你都見過一個紅色嘅心,李都見個哩個紅色嘅心,10,3
1673,我都有過啊而家唔知擗咗去邊啊咁多年,我都有個啊而家唔知劈咗喺邊呀咁多年,17,4
1674,係,係,1,0
1675,賺返嚟啊呢度,賺返來啊哩度啊,6,3
1676,做呢個手術如果喺香港做啊,做哩個手術預果係香港做啊,12,3
1677,幾十萬㗎,幾十慢架,4,2
1678,即係加拿大都好多萬啦其實即係其實加拿大細多,遮係加嗱大都好多萬拉其實遮係其實加嗱大洗都,21,7
1679,咁呢啲咪賺返嚟囉平時納稅,噉哩啲咪爭返來囉平事U歲,12,7
1680,賺返嚟囉,爭返來囖,4,3
1681,係啊,係呀,2,1
1682,所以冇運動囉,所以冇運動囉,6,0
1683,所以呢啲就係因為冇運動囉,所以哩啲就係因為冇運動囖,12,2
1684,所以我而家,所以我而家,5,0
1685,而家好多運動囉而家,而家好多運動囖而家,9,1
1686,啦我而家,嗱我而家,4,1
1687,大半退休狀態啦,大半退油撞泰啦,7,3
1688,最近做返嗻其實我都做返半年到啫,最近做返姐其實我都做返半年度啫,15,2
1689,之前我頭個四十個月都冇做嘢㗎,之前我頭嗰四十月都冇做嘢嘅,14,3
1690,咁啊做買餸煮飯囉,噉啊做買餸U飯囖,8,3
1691,哈屋企做下嘢啦裝修下囉整下地板啊,下屋企做吓嘢啦裝修下囖整U地板啊,16,4
1692,油啊牆啊咁啊,遊下長啊噉誒,6,5
1693,每一間房做啦當你有四十個月唔洗返工,每一間房做吖當賢有四十個月唔駛番工,17,4
1694,老婆返工嗰陣時你話你做乜啊,老婆番工嗰陣時理做乜啊,13,4
1695,對住間屋唉,對住間屋里,5,1
1696,嘥咗呢間房女又走晒囉咁啊,嘥咗哩間房一女幼走晒囖噉,12,6
1697,得個細女嗻咁啊女每年,得個細女啫噉啊搬來,10,5
1698,搬完呢間呢間搬完呢間呢間咁囉,搬離哩間哩間譬如哩間噉囖,14,10
1699,咁我第一次整整整囉,噉我第一次整整整囖,9,2
1700,咁我都整咗四廿個月,噉我都整咗死廿個月,9,2
1701,係我而家跳舞啦咁我而家你估我而家啲係乜咧哈而家冇嘢做啊嘛,係我而家跳舞啊噉我而家理估我而家啲係咩囖下哩養嘢就係乜,28,12
1702,咁我三年幾前咧就,噉我三年幾前囖就,8,2
1703,咗書法中國書法,咗書發中國書法,7,1
1704,咁我都有寫書法嘅,噉我都有寫書法,8,2
1705,即係嗰啲練嗰啲中國字啦吓,遮係嗰啲練嗰啲中國字啦吓,12,1
1706,咁呢個其中一個,噉哩個其中個,7,3
1707,另外一款咧,另外一款囖,5,1
1708,就係陪老婆啦我要跳舞,就係普通婆啊老婆嘞我要跳舞,10,5
1709,咁咗陪佢跳先嘅咁啊,噉咗陪佢跳先嘅噉,9,3
1710,跳下咁啦哈跳下跳下,跳下噉拉下跳下跳吓,9,4
1711,以前我哋都有跳舞㗎其實哈,以前我哋都有跳舞啊其實吓,12,2
1712,不過原來嗰啲咧,不過原代嗰啲哩,7,2
1713,即係嗰啲咧,遮係康空隊嗰啲囉,5,5
1714,咧就唔係,囉就唔係,4,1
1715,真係舞嚟嘅,遮係冇離嘅,5,3
1716,詐假意攬住,詐加姨攬住,5,2
1717,都冇位喐啦都唔,都冇位郁啦都唔,7,1
1718,到你喐啦係咪啊,到理郁啦吓,7,5
1719,咁但係而,噉但係移,4,2
1720,家咧就上咗呢啲堂啦,加囉我就上咗哩啲堂啊,9,5
1721,咁啊早起去嗰啲就係嗰啲跳,噉啊早其去嗰啲就係嗰啲跳,12,2
1722,嗰啲教咧,嗰啲較嘞,4,2
1723,多數都係社交舞㗎啫,多數刀係寫交冇個啫,9,4
1724,即係我係乜,遮係唔係咩,5,3
1725,變咗係,變咗係,3,0
1726,咁,噉,1,1
1727,唔夠斬喎咁啊,唔夠眨喎噉啊,6,2
1728,搵個老師教,搵個老師教,5,0
1730,啦咁啊轉咗啦哈,啦噉U轉咗啦吓,7,3
1731,咁整下,噉整下,3,1
1732,都唔係好夠皮喎哈,唔係好救屁喎吓,8,4
1733,跳咁又加埋,跳感又又加埋,5,2
1734,咁而家咧一個聲都唔夠喎啊跳嚟跳去嗰啲舞唔得,噉依家囖一個聲都唔夠喎啊跳離跳去都唔得,21,7
1735,搵多個咁啊又一個,搵多個噉誒又一個,8,2
1736,咁啊一又搵多個,噉啊一有由個噉,7,5
1737,所以我而家有三個嘅先生,鎖埋加有三個嘅先生,11,5
1738,兩個,兩個,2,0
1739,嘅先生,嘅先生,3,0
1740,哈咁啊四,吓噉啊四,4,2
1741,由禮拜四咧,油禮拜四囉,5,2
1742,就跳到禮拜六,就跳到禮拜陸,6,1
1743,咁裡邊咧你都知道,噉裏邊囖理都知道,8,4
1744,要三個先生咧係咪起碼一日生兩堂啊,要三個先生囉係咪起碼一日上兩堂啊,16,2
1745,兩堂兩堂兩堂,想嗰一兩堂,6,4
1746,咁然後星期六咧,噉然後星期六囖,7,2
1747,就跳跳成晚,就跳跳成晚,5,0
1748,由,又,1,1
1749,七點跳到十一點半,七點跳到十一點半,8,0
1750,去嗰度跳,去嗰度跳,4,0
1751,喺,还,1,1
1752,中間有條叫,中間有條叫,5,0
1753,有個叫,有個叫,3,0
1754,唔知乜,唔知咩,3,1
1755,好多人去跳㗎好多中國人去跳㗎,好多人跳嘍好多中國人去跳個,14,3
1756,鬼佬都有去不過鬼佬唔多,鬼老都有去不過鬼老唔多,11,2
1757,呢啲就係退休生活囉,哩啲就係退休生活囖,9,2
1758,哈咁啊有寫字啦寫字其實,嗯噉啊有寫字吖寫字其實,11,3
1759,其實咧,其實哩,3,1
1760,我寫字另外都仲有啲原因嘅,我寫字另外都重有啲原因嘅,12,1
1761,因為咧你都知道我哋嗰個年紀嗰啲人咧去到呢度咧,因為哩理都知道我哋嗰個年幾嗰啲人囖去到哩度嘞,22,6
1762,就係變咗,就係變咗,4,0
1763,即係仲有如果你父母在堂咧,遮係仲有如果理父冇在堂囉,12,4
1764,呢啲就係你嘅壓力嚟㗎啦,哩啲就係理嘅額力離啊啊,11,6
1765,我其實屋企都係有呢啲情形㗎啦我移民之前咧,我其實屋企都係有哩啲情認嘍U我移U之前囖,20,6
1766,就我爸爸過咗身所以我移民得,就我爸巴個咗身所以我移問得,13,3
1767,好彩,好彩,2,0
1768,即係阿爸爸病你話走去移民咧咪就死火啦,遮係阿爸巴病理話走去兒問哩咪就死坐啊,18,8
1769,實畀啲兄弟姊妹嬲啦係咪啊,實俾啲兄弟姊妹U啊係咪啊,12,3
1770,剛啱咧,咁啱囉,3,2
1771,就係我爸爸過咗身跟住嗰一年我先移民,就係我爸巴個咗新跟住嗰一年我先移慢,17,4
1772,咁我初始以為啊都好啊哈,噉我初時以為下都好啊吓,11,4
1773,爸爸過咗身先移民唔洗解釋咁多,爸爸個咗新鮮移民唔使解釋咁多,14,4
1774,咁知原來都發覺,噉知然U都發角,7,4
1775,咦都冇諗過阿媽喎,耳都冇淋倒呀媽喎,8,4
1776,哇原來移民對阿媽影響好大,嘩原為移民對阿媽影U好大,12,3
1777,不過我阿媽又其實我成日就咁諗我話唉唔緊要啦阿媽,不過我阿媽又其實我成日就噉林我話和唔緊要啦啊媽,23,4
1778,仲有哥喺度仲有阿,仲有高喺度仲有,8,2
1779,細路喺度有妹喺度哎起碼有三個喺度,細老喺度有每喺度呃起碼有三個喺度,16,3
1780,少緊個啫,小較個啫,4,2
1781,唔係乜啊咁,唔係咩呀噉,5,3
1782,原來我阿媽,原來我阿媽,5,0
1783,即係,遮係,2,1
1784,即係對個個都咁好少一個都唔得,遮係對個個都咁好小一個都唔得,14,2
1785,即係少一個冇咁近都唔得啦其實都唔係都有打電話畀佢㗎,遮係小一個冇咁肯都唔得拉其實都唔係都有打電話俾佢嘍,25,6
1786,都唔得,都唔得,3,0
1787,後期我先發覺,後奇我先發角,6,2
1788,咁又講返轉頭了咁到呢啲嘢咧到到阿媽,噉又趕轉頭啊噉到哩啲嘢U度到阿媽,17,8
1789,老咗又病啦,老咗又病啦,5,0
1790,其實我屋企都發生咗好多嘢啦,其實我屋企都發生咗好多嘢啦,13,0
1791,由二千零,又二千零,4,1
1792,即係我個心之後啊出院二零零三年之後,遮係我個心之後呀出完易零零三年之後,17,4
1793,我返之後咧,我番之後囉,5,2
1794,咁啊個香港屋企有事啦,噉我红個香港屋企有事啊,10,4
1795,我阿哥啊,我阿哥誒,4,1
1796,二千零六年過咗身啦,二千零六年個咗身咋,9,2
1797,有啲,有啲,2,0
1798,嗰啲肺,嗰啲費,3,1
1799,咁我阿媽就舊年二零零九,噉我阿媽就舊年二零零九,11,1
1800,咁其實,噉其實,3,1
1801,係啊我阿媽二零零,係呀我媽二零零,8,2
1802,係啊舊年二零零九,係呀舊年二零零九,8,1
1803,舊年二零零九,後年二零零九,6,1
1804,係啊二零零九,係二零零九,6,1
1805,咁同埋而家,噉同埋而家,5,1
1806,整下因為我又上咗年紀咧,頂下因為我又坐年紀嘞,11,4
1807,即係邊屋企其實啲都會有人過咗身㗎啦哈,遮係冰屋企其實啲都會有人個咗身咋拉吓,18,6
1808,咁邊做有呢啲嘢喺處咧嗰陣時,噉變咗有哩啲嘢算囖舊陣時,13,8
1809,即係,遮係,2,1
1810,多嘢諗啊變咗半夜訓醒咗好難,多嘢林呀變咗半嘢瞓醒咗好呀,13,5
1811,即係半夜醒咗咧就好難訓得返,遮係半嘢成咗囖就好U瞓得返,13,6
1812,咁但係咧原來寫書法係一個,噉但係囖元來寫書發係一個,12,4
1813,好好,好好,2,0
1814,定嗰個腦嘅方法,定嗰個老嘅方法,7,1
1815,即係除咗出去行路之外,遮係除咗出去行路之外,10,1
1816,出去又係一個好好嘅好嘅方法,出去又係一個好好嘅好嘅方法,13,0
1817,令到諗嘢即係平靜一啲嘅,另到林嘢啫係蘋靜咗一啲嘅,11,5
1818,寫字都係㗎,寫字都係呀,5,1
1819,所以我嗰陣時四十個月唔做嘢咧朝頭早咧,所以我嗰陣時四十個月唔做嘢U照頭早嘞,18,3
1820,六點鐘寫字啦寫到十一點你先之後咦,六點鐘寫字利寫到十一點理先知到耳,16,5
1821,十一點囉喎咁㗎,十一點囖喎噉啊,7,3
1822,可以你乜嘢都唔諗㗎,可以理乜嘢都唔淋呀,9,3
1823,如果你跟住啲公仔字,如果理跟住啲公仔字,9,1
1824,抄咧即係我又唔係話做書法家,抄拉姐係我又唔係話做書法加,13,3
1825,我又冇好似阿老師話,我又冇遮係好似阿老師話,9,2
1826,啊你哋應,阿李哋英,4,3
1827,該咧就寫多啲帖啊,該囉就寫多啲貼啞,8,3
1828,啊乜王羲之啊,下乜阿呀皇黑支呀,6,7
1829,啊柳公權乜乜乜,呀老公團乜乜乜,7,3
1830,咁然後寫出你自己啲字出嚟佢話,噉然後寫出理自己啲字出來佢話,14,3
1831,變咗到時你自己咪可以寫到,變咗到時理自己咪可以寫倒,12,2
1832,寫到你想寫嘅嘢囉咁,里寫倒理上寫嘅嘢囖噉,9,6
1833,但係佢又唔知道我哋咧,但係佢又唔知道我哋囖,10,1
1834,即係又又英讀出嚟嗰啲人咧,遮係又嗡又英讀出離嗰啲人嘞,12,4
1835,呢度冇中文嘢寫到出嚟㗎點作詩啊,哩度冇中文嘢寫到出喱嘍點作師,15,5
1836,所以我唯一可以係抄㗎啫,所意我為一可以係抄個啫,11,3
1837,咁抄洗乜有字種啊抄㗎啫,噉抄使乜有自種啊抄個啫,11,4
1838,所以我又美工嚟㗎我話畀你聽喔話我係美,所以我又美工離個我話俾佢聽我話我係尾,18,6
1839,即係美術學院嘅小徒弟,遮係美術學遠嘅小套底,10,4
1840,人哋寫一啲嘢咧我又抄,人哋寫啲嘢囉我又抄,10,2
1841,但係有道好啊嘥到時間啊嘛,但係有度好啊晒倒時間啊嗎,12,4
1842,抄嘥時間,抄嘥時間,4,0
1843,好玩㗎抄,好玩個抄,4,1
1844,我而家都有寫啊我寫咗好多卷啊即係三年幾喺晒嚟咋嘛,我而家都有寫啊我寫咗好多捲啫係殺年幾喺哂地爐離她马,24,10
1845,好多好多用咗好多樽墨用咗好多紙啊,好多好多啊用咗好多樽襪用咗好多紙啊,16,2
1846,係啊不過唔畀得人睇嘅,係呀不過唔俾得人睇嘅,10,2
1847,阿老師可以睇一睇,阿老師可以睇一睇,8,0
1848,又唔畀得人睇嘅,又唔俾得人睇,7,2
1849,但係係可以好嘥時間,但係可以好嘥時間,9,1
1850,如果你有興趣好嘥時間,如果理有興趣好嘥時間,10,1
1851,咁我都,噉我都,3,1
1852,其實我都周身忍得但係呢個興趣,其實我都周新癮得但係哩個興趣,14,3
1853,真係四年我都仲保存到,真係四年我都重保全度,10,3
1854,譬如成日影相嗰啲咁,譬如成日影上嗰啲噉,9,2
1855,買下相機半年已經冇心,買下上機半年几經冇心,10,2
1856,機啦搦住嚟同啲細路仔影,機啦扐住離同啲細路仔型,11,3
1857,影下我都唔影了,認下我都唔影啊,7,2
1858,我好多年已經有相機㗎啦,我好多年都已經有上機啊啦,11,3
1859,影囉,影囉,2,0
1860,佢影細路啊嘛佢有心機對住,佢認細路呀嘛佢有心機對住,12,2
1861,我對,我讀,2,1
1862,咁鬼耐㗎唉唔得你嚟啊,咁鬼細啊哎唔矮理理,10,7
1863,咁我又行咗去,噉我又行咗去,6,1
1864,都唔係特別貴嘅咁,都唔係揼別貴𠸏噉,8,3
1865,都唔係傻瓜機啦即係,都唔係傻瓜機啦姐係,9,1
1866,後期老咗啊買傻瓜機啦,後奇老咗呀買傻瓜機啦,10,2
1867,早期我嗰副啊,祖奇我嗰褲呀,6,4
1868,你都知道香港買相機咧,李都知到香港買上機囖,10,4
1869,其實佢畀個哦畀個你睇啊咁,其實佢俾個俾個牌李睇呀噉哦,12,8
1870,其實你見到個你又畀六折㗎咋嘛,其實理見到個排理又俾六節嘍砸马,14,8
1871,我哋買到根本照畀㗎,我哋買到根本照排俾啊,9,3
1872,即係話咧佢話呢個,遮係話囉佢話哩個,8,3
1873,香港我哋公司分到一架,香港我哋公司分到一𡃉,10,1
1874,咁佢仲唔賣貴畀你咩最最便㗎啦,噉佢重唔賣桂俾理咩排最最平嘍喇,14,9
1875,准不准要你加錢添啦啲人,俊唔俊要李嘉錢添呀而家啲人,11,8
1876,即係買屋咧,遮係買屋囖,5,2
1877,你買五十萬我要五十一萬同你買,理買五十萬我要五十一萬同理買,14,2
1878,賣畀你唔賣畀佢係咪啊,賣俾理唔賣俾佢係咪啊,10,3
1879,但係嗰陣時就唔係照賣,單係嗰陣時就唔係照排賣,10,2
1880,就已經係好貴,就意經係好怪,6,2
1881,所以我以前都買過一架係都,所以我以前都買個一架係刀,12,2
1882,都幾,都幾,2,0
1883,嗰陣時嘅我覺得貴嘅相機啦當然唔同而家啲人畀啦,嗰陣時嘅我覺得貴嘅上機啦當賢唔同而家啲人俾啊,22,4
1884,爭天同地啊,爭天同地下,5,1
1885,仲喺度啊不過冇用,仲喺度呀不過冇用,8,1
1886,哈,下,1,1
1887,嗰興趣我保持唔到影相,個興趣我保遲唔倒啊影上,10,5
1888,哈影相保持唔到你話,嗯影上冇臍李話,9,7
1889,就咁啦見到鍾意嘅亂咁輯啊咁嗰啲有一搦佢,就噉嚹見到鍾意嘅亂咁輯啊噉嗰啲有一扐佢,19,4
1890,啊咁咪算數囉,噉咪算數囖,6,3
1891,嗰啲傻瓜機囉有,嗰啲傻瓜幾囖有,7,2
1892,哈,U,1,1
1893,有啲人退咗休都玩返相機啊我有啲同學,有啲人退幽都玩返上機啊我有啲同學,17,3
1894,一樣而家你都知我嗰個年紀嗰啲個個退休啊啦,一樣而家理都知我嗰年幾嗰啲個個退休嘍啦,20,4
1895,我有同學就,我有同學就,5,0
1896,揀做影相,揀做影上,4,1
1897,哇抬住大抽嘢,嘩台住大抽嘢,6,2
1898,又去旅行咁影又搵啲影又搵啲乜影咁,又去女行噉U又揾啲U又揾啲咩影噉,16,8
1899,佢哋做好多嘢啊又自己執相啊,佢哋做好多嘢啊又自己執上啊,13,1
1900,自己攞返個嗰個相返嚟喺個電腦度,自己攞返個必嗰個上返來喺個電老度,15,4
1901,修又剩啊搞好多嘢嘅,收又盛呀搞好多嘢嘅,9,3
1902,又係嘥好多時間㗎逐粒嘢嚟整喎,又係嘥好多時間個陣粒嘢離整喎,14,3
1903,係啊佢,係呀佢,3,1
1904,佢哋啲人咁樣搞㗎,佢哋啲人噉樣搞啊,8,2
1905,你都想玩啊好多女仔,理都上玩啊好多女仔,9,2
1906,亦都好多女仔係鍾意影相喎你都知,亦都好多女仔係鍾意影上喎理都知我,15,3
1907,好多香港小姐啦影相啦,好多香港小姐嚹影上啦U,10,3
1908,我個女都話想㗎我大女啊,我個女都話上個我大女啊,11,2
1909,成日周圍去㗎嘛,成日周圍U歌马,7,3
1910,個個都話㗎嘛,個個都話她马,6,2
1911,哇見佢搦個相機成日都去邊度,嘩見佢扐個上機成日都去邊度,13,3
1912,影埋晒松鼠仔啊,影埋晒松處仔啊,7,1
1913,一嚿石啊,一舊石呀,4,2
1914,咁啊影返嚟啊睇嗰啲咁嘅嘢唉,噉啊影返來啊睇嗰啲噉嘅嘢哎,13,4
1915,係囉係囉嗰啲咁嘅嘢囉,係囖係囖嗰啲噉嘅嘢囖,10,4
1916,反為阿我細女就,反為啊我細女就,7,1
1917,冇咁,冇咁,2,0
1918,多數都係,多數刀係,4,1
1919,睇下即係,睇下啫係,4,1
1920,擇女啦唔係擇男啦哈,擲女呀唔係擲嵐啦吓,9,5
1921,喺喺間房裡邊,喺喺間房女便,6,2
1922,又睇下,又睇下,3,0
1923,咩啊咁啊,咩呀噉啊,4,2
1924,廳都唔睇電視啊喺房寧願睇佢嗰啲,聽都唔睇電視喺房零遠睇佢嗰啲,15,4
1925,似你多啲係咪啊似你多啲,次理多啲係咪啊次理多啲係,11,5
1926,你都係幾內佢都係內向啲啦哈,李都係幾U佢都係U向啲啦吓,13,4
1927,不過今年佢結咗婚之後我就唔知佢點啊哈,不過今年佢結咗分之後我又唔知佢點啊吓,18,3
1928,搬走咗啦嘛舊年結婚,搬走咗啦马舊年結婚吓,9,2
1929,今晚佢返嚟吃飯㗎咋其實,今晚就返來食飯個咋其實,11,4
1930,見唔到佢㗎平日,見唔倒佢個平日,7,2
1931,有,誒有,1,1
1932,咁喺其實喺加拿大咧耐唔中我哋都有,噉喺企實喺加嗱大囖細唔終我哋都有,16,6
1933,啲巴士團去美國啊咁嗰啲玩嘅,啲巴士團去美國啊噉嗰啲玩嘅,13,1
1934,咁亦,噉U,2,2
1935,都揸過車落去玩亦都試過呢啲全部都有,都揸個車落去玩譯都試個哩啲全部都有,17,4
1936,以前揸車落買嘢嗰啲又有試過樣樣都試下嘅,以千揸車落買嘢嗰啲又有試個樣樣都試下嘅,19,2
1937,但係即係,單係遮係,4,2
1938,唔我哋唔會成日去嘅你都知呢啲嘢,唔我哋唔會成日去嘅理都知哩啲嘢,15,2
1939,咁後期我而家退休就多啦,噉後奇我而家退休就多啊,11,3
1940,返咗香港我都話了我以前咧,番咗香港我都話喇我以前囖,12,3
1941,五年返一次香港嘅,五年翻一次香港嘅,8,1
1942,做緊嘢嗰陣時,做緊嘢嗰陣時,6,0
1943,退咗休之後,退咗幽之後,5,1
1944,我今年要返香港三次,我金年要返香港三次,9,1
1945,我而家香港已經返咗兩次啦,我而家香下意經返咗兩次啊,12,3
1946,仲有一次十一月先返,仲有一次十一月先返,9,0
1947,今年返三次,今年返三次,5,0
1948,咁每次返去咧,噉每次翻去嘞,6,3
1949,我哋都會去趁機去中國旅行,我哋都會去成機去中國旅行,12,1
1950,揀啲地方去囉,揀啲地方去囉,6,0
1951,譬如我舊年去黃山前年去北京再前年去上海呢咁啦,譬如我舊年去黃山前年去筆經再前年去上海理林下,22,5
1952,其實,其實,2,0
1953,我去今年就睇唔到世博啦因為我今年,我去噉年就睇唔到細博啊因為我金年,16,4
1954,十一月嗰個就遲啦,十一月嗰個就遲啊,8,1
1955,但係一月嗰次咧就短時間啦,但係一月嗰次嘞就短時間啊,12,2
1956,阿女佢哋返去擺酒,啞女佢哋返去擺走,8,2
1957,咁啊,噉啊,2,1
1958,又要上廣州擺喎因為,又要上講州擺喎因為,9,1
1959,我兩個女一齊結咗婚啊舊年,我兩個女一齊結咗婚呀舊年,12,1
1960,咁啊兩個一齊返香港咁我要,噉啊兩個一齊返香港噉我要,12,2
1961,因為冇香港人嚟呢邊飲㗎嘛咁咪,因為冇香港人哋哩邊飲她马噉咪,14,5
1962,要帶佢哋兩返去定酒樓請啲人飲,要戴佢哋兩車番去訂酒樓請啲人飲,14,4
1963,咁點知另外我個老有個老親咧,噉點知另外我個老有個老襯U,13,3
1964,佢屋企就喺廣州嘅,佢屋企就喺講州嘅,8,1
1965,咁又要搞一次上廣州搞,噉又要搞一次上講州搞,10,2
1966,所以我哋搞咧嗰次就冇去,所以我哋搞囖嗰次就冇去,11,1
1967,四月返去嗰次咧,四月番去嗰次嘞,7,2
1968,就又係喜事嘅多數都係喜事㗎我而家返去有人嫁即係我啲姪女啊,就又係戲是嘅多數都係起是個我而家返去有人𡃉啫係我啲U女啊,28,8
1969,外甥結婚有啲我哋返去啦哈,誒外生結婚啊嗰啲我要返去喇吓,12,7
1970,好衰唔衰咧今次又冇地方去喎點解咧,好衰唔需囖就今次冇地方去喎點解嘞,16,5
1971,飲完個零禮拜又去喪禮,飲完個零禮拜又要去松来,10,3
1972,我老婆個嫂又過身啊因為,我老婆個儲又個身啊因為,11,2
1973,變咗搞掂晒之後走了咁變咗咧,變咗搞掂晒之後走嘍噉變咗啊,13,3
1974,今,今,1,0
1975,即係頭嗰兩次都冇去旅行,遮係頭嗰兩次都冇去旅行,11,1
1976,但係我哋諗住十一月今次返去我哋去青島,但係我哋林住十一月跟住我哋去清倒,18,7
1977,青島,清倒,2,2
1978,青島係中國嚟嘅,清倒係中國離嘅,7,3
1979,哈喺北京又未到北京咁北,拿喺筆經又未到北京咁北,11,3
1980,咁咪海邊咁啊又話受好多德國嘅影響嘅,噉咪海邊噉啊又話瘦好多德國嘅影U嘅,17,4
1981,青島啤酒喺嗰度,青倒啤酒喺嗰度,7,1
1982,青島嗰度叫,清倒嗰啲叫做,5,4
1983,就青島啤酒廬山啊,就清倒啤酒爐閂啊,8,4
1984,泰山囉孔子廟囉咁,泰山囉恐子秒囉噉,8,3
1985,即係嗰啲名勝就係呢啲啦,遮係嗰啲名性就係哩啲喇,11,4
1986,曲阜囉就係,誒曲U囖就係,5,3
1987,孔子喺嗰度啊嘛咁有啲人紀念佢整咗個廟啊嘛,慶紙喺嗰度呀嘛噉有啲人記唸佢整咗個秒呀嘛,20,8
1988,同埋有啲嘢我都想去睇嘅因為佢譬如佢有啲,同埋有啲嘢我都上去睇嘅因為佢譬如佢有啲,19,1
1989,有啲石,有啲石,3,0
1990,碑擺咗喺嗰度嚟係寫字㗎,飛擺咗喺嗰度囉係寫字嘅,11,3
1991,我而家呢幾年有咗呢個興趣咧,我而家哩幾年有咗哩個興趣嘞,13,3
1992,我啊有啲地方我係想去㗎譬如話,話有啲地方我係上去啊譬如話誒,14,5
1993,西安有個碑林咧,西安有個背淋嘞,7,3
1994,佢將响中國,佢張香中國,5,2
1995,發掘早嗰啲,發掘早嗰啲,5,0
1996,嗰啲字啊以前啲字係琢咗喺啲石碑度㗎嘛,嗰啲字呀以前啲字係作咗喺啲石U度歌马,18,5
1997,佢收起咧就擠喺儲埋一笪地方,佢手你囉就擠嗮喺U埋一笪地方,13,5
1998,就做有度叫做碑林,叫做有到叫做U淋,8,4
1999,佢叫做碑林,佢叫佢做U淋,5,3
2000,即係其實好似,遮係其實好似,6,1
2001,呢啲咁嘅,哩啲噉嘅,4,2
2003,但係啊琢咗字嘅,但係誒作咗自嘅,7,3
2004,咁我啊想返去睇下囉,噉我啊上返去睇下囖,9,3
2005,學寫書法啲人應該要睇呢啲嘢㗎嘛,學寫書發啲人應該要睇哩啲嘢歌马,15,4
2006,好過睇嗰啲帖啊嘛,好個睇嗰啲貼呀嘛,8,3
2007,嗰啲帖咧就係,嗰啲貼囉就係,6,2
2008,鋪塊紙上去嗰個碑度,鋪筷指上去嗰個俾度,9,3
2009,然後掃啲字出嚟啊嘛,圓後掃啲字出梨呀嘛,9,3
2010,咁你正式睇嗰啲,錦鯉正識睇嗰啲,7,3
2011,字喎咁梗係好好多啦係咪啊唔係剩係睇嗰啲掃出嚟嗰啲,字喎噉梗係好多啊係咪啊唔係靜係睇嗰啲數出U嗰啲,24,6
2012,咁呢個係我,噉哩個係我,5,2
2013,即係有機會,遮係有機會,5,1
2014,我而家未去到啊西安咧我要,我而家未去到呀西安爹我要,12,2
2015,有一年啦嗰年,有一年拉嗰年,6,1
2016,啲人去一次㗎啫我唔想話,啲人去一次個啫我唔上話,11,2
2017,去好似有啲人咁,去好似有啲人敢,7,1
2018,唉我返香港一個月,哎我返香港一個月,8,1
2019,其實喺香港一日啫,其實喺香港一日啫,8,0
2020,喺越南返嚟咁又去泰國邊度乜係咁樣,喺越嵐返來噉又去泰國邊度乜係噉樣,16,4
2021,哇噻咪到死我又唔得,嘩細咪到死我又唔得,9,2
2022,咁啊,噉啊,2,1
2023,我返香港仲,我番香港重,5,2
2024,仲即係點樣講法啊,仲遮係點養講法啊,8,2
2025,仲多節目過你爸爸你估點咧,仲多節目個理爸巴理估點哩,12,5
2026,我二妹返工咁要去,我二每返工噉要去,8,2
2027,去酒吧街嗰度,去酒巴街嗰度,6,1
2028,五五點飲到九點㗎嘛,五五點飲到九點她马,9,2
2029,我哋有一班飲酒嘅親戚㗎嘛,我哋有一班飲酒嘅親即歌马,12,3
2030,即係我啲老襟嗰啲飲得嗰啲咧,遮係我啲老U嗰啲飲得嗰啲囉,13,3
2031,咁我哋,噉我哋,3,1
2032,去嗰啲度飲㗎我五點飲到九點㗎,去嗰啲度飲個我五點飲到九點啊,14,2
2033,係啊,係呀,2,1
2034,蘭桂坊又有去啫,欄桂方又有去啫,7,2
2035,但係我係大部分喺九龍,但係我係大部份喺九龍,10,1
2036,即係我哋如果我啲朋友咧,遮係我啲如果我啲同朋友U,11,4
2037,喺香港嗰啲朋友咧,喺香港嗰啲朋友U,8,1
2038,我哋就蘭桂坊,我哋就蘭貴方,6,2
2039,哈所以我就有嗰批喎咁啊又要要嗰批,係啊所以我就有嗰批喎噉啊有要要嗰批,16,4
2040,咁但係我九龍嗰批咧,噉但喺我九龍嗰批嘞,9,3
2041,一個禮拜二五,一個禮白二五,6,1
